GENEID	logFC	AveExpr	t	P.Value	adj.P.Val	B	DE_Direction	TXNAME	GENENAME
ENSG00000005001.10	0.1989059334582486	-4.414591803690358	2.371717101054088	0.02049327203036681	0.05995508645937516	-4.952498396795097	FALSE	ENST00000574768.5	PRSS22
ENSG00000005007.12	0.3909698432198172	5.47397250391177	1.982087212952399	0.051442957231478445	0.12069811818090427	-5.598738742465222	FALSE	ENST00000596842.5	UPF1
ENSG00000005020.13	0.08844240403351253	7.946983393452003	0.7088488868636137	0.48079996628906807	0.6156490411777901	-7.644055673810258	FALSE	ENST00000497511.5	SKAP2
ENSG00000005022.6	-0.29900485179063674	5.32560591868236	-1.0443179656589936	0.2999733951366908	0.44102626401103207	-6.967162937823447	FALSE	ENST00000475354.1	SLC25A5
ENSG00000005059.16	0.26930934057409245	3.9299611875560734	0.9895385659684743	0.325847794150787	0.4683354496489037	-6.8396470958714835	FALSE	ENST00000452915.3	MCUB
ENSG00000005073.5	0.16928460577796747	-4.481894067310282	1.9711579980662899	0.05270689085000735	0.12294243825696878	-5.799345904875419	FALSE	ENST00000517402.1	HOXA11
ENSG00000005075.15	-0.6864912967999076	2.6453371694340326	-2.025431779279751	0.04668243346849513	0.11225435003640614	-5.16235213185727	FALSE	ENST00000292614.9	POLR2J
ENSG00000005100.13	0.649123789968392	5.8513238510945005	1.65332311744473	0.10279594673102077	0.2024297167685683	-6.22873167465328	FALSE	ENST00000572490.1	DHX33
ENSG00000005102.13	0.2345701434106332	-4.3156747481823174	2.6706239928158553	0.009429568369587128	0.0333299490742393	-4.210768180782148	FALSE	ENST00000318579.9	MEOX1
ENSG00000005108.16	-0.17240957476836313	-4.274334997289764	-1.0222045989585793	0.3102450219240749	0.45202913684089185	-7.045470555074424	FALSE	ENST00000497575.1	THSD7A
ENSG00000005156.11	0.06551376520154747	4.6466139987133595	0.4492019024000568	0.6546899913590115	0.7597303940750101	-7.317431653995506	FALSE	ENST00000586407.1	LIG3
ENSG00000005175.10	0.6160426136885953	4.161544842713427	4.80868092534668	8.555654261445927e-6	1.1180908489415103e-4	2.7114952070023444	FALSE	ENST00000547706.1	RPAP3
ENSG00000005187.12	0.2260182452070466	-1.2765425538032749	0.5535849514330646	0.5816475654089767	0.7011726532164974	-6.647605336810712	FALSE	ENST00000561584.5	ACSM3
ENSG00000005189.19	-1.180560559606698	-1.25832602392124	-2.9850142617085376	0.003917291364366709	0.0188029038597805	-2.6084898892717723	DOWN	ENST00000568476.5	REXO5
ENSG00000005194.15	-0.12466306645251558	3.2046196660645716	-0.4384431981506321	0.6624310301131622	0.7659159905949005	-7.140291908388926	FALSE	ENST00000563341.1	CIAPIN1
ENSG00000005206.17	-1.3284404656721225	2.523812378497961	-6.075799669790009	5.953772620919482e-8	1.2490970926561927e-6	7.746159495979153	DOWN	ENST00000586332.5	SPPL2B
ENSG00000005238.19	0.29298891896856594	5.905692270966447	2.0382481760335933	0.04534945668004658	0.10986053873661399	-5.550234506323588	FALSE	ENST00000605392.1	FAM214B
ENSG00000005243.10	-1.5137956699273816	-1.8581758356463887	-4.587285839729567	1.9440318805225122e-5	2.3318401128043361e-4	2.3694316174160965	DOWN	ENST00000579263.1	COPZ2
ENSG00000005249.13	1.8496556207060533	3.502847222028312	9.371431609868184	6.16305659331349e-14	3.812551286658025e-12	21.27765589920907	UP	ENST00000393613.6	PRKAR2B
ENSG00000005302.18	0.6353953752652686	5.323540998631923	3.7652655636169805	3.456042281596146e-4	0.0028429312181771113	-0.9909707633653868	FALSE	ENST00000650215.1	MSL3
ENSG00000005339.14	0.783145113282683	8.605909125122023	1.8495410739171985	0.06865118169545861	0.1492817389966677	-6.321473585225158	FALSE	ENST00000570939.2	CREBBP
ENSG00000005379.17	-0.49565239197032906	-0.37730856641087657	-1.4399260354872156	0.1543979688395259	0.2724690216601542	-5.826045393754905	FALSE	ENST00000581675.5	TSPOAP1
ENSG00000005381.7	0.08802883978017738	-0.6371988394252841	0.18491640642189253	0.8538355868462506	0.9071351732501697	-6.821156226254761	FALSE	ENST00000577220.1	MPO
ENSG00000005421.8	0.28231562049709247	-4.471213406525265	3.1077357913915438	0.002734937540662485	0.014622784656355761	-3.134930631953515	FALSE	ENST00000462594.1	PON1
ENSG00000005436.13	0.018257807959472735	2.790321875117135	0.10405680269114055	0.9174253235703378	0.9497327370867471	-7.181921012215442	FALSE	ENST00000321027.7	GCFC2
ENSG00000005448.16	-1.4567489530694444	-0.7011930098174936	-3.880866740756633	2.3476466143848422e-4	0.002039299765754462	-0.016372602571204986	DOWN	ENST00000469932.5	WDR54
ENSG00000005469.11	-0.8570865285485415	0.1497039418551019	-2.366513844270502	0.020761091019067444	0.06055572340057752	-4.194229283850538	FALSE	ENST00000412227.6	CROT
ENSG00000005471.17	-0.43960833673219746	-0.7413760589939338	-1.0525879542652503	0.29619219636933913	0.4367443780652077	-6.303477648545215	FALSE	ENST00000649586.1	ABCB4
ENSG00000005483.20	0.15727993850362748	7.636243577813667	1.570510490854421	0.1208587598744795	0.22751602827013098	-6.623373158610044	FALSE	ENST00000622386.1	KMT2E
ENSG00000005486.17	-1.6833990214924306	4.1027940415183615	-6.25955175064761	2.814899083781398e-8	6.308900514242563e-7	8.329989604017367	DOWN	ENST00000467406.2	RHBDD2
ENSG00000005513.10	0.33459229215847874	-3.7482460694069637	1.261793950776344	0.21126023530511803	0.342891014963536	-6.41392127825396	FALSE	ENST00000293894.4	SOX8
ENSG00000005700.15	0.27677062495394106	5.543256318640846	3.4951492565728852	8.313456208257799e-4	0.005922377785361525	-1.8549730026163571	FALSE	ENST00000503631.5	IBTK
ENSG00000005801.18	0.8178376410128542	4.6462169251256995	5.667776025900462	3.0741363175576617e-7	5.577401729182391e-6	5.903520906899946	FALSE	ENST00000618467.4	ZNF195
ENSG00000005810.18	0.7506468995917249	7.132502514104275	3.067909723806626	0.0030761727910816293	0.015719274626583495	-3.305872339590998	FALSE	ENST00000462987.2	MYCBP2
ENSG00000005812.11	0.06673527330544266	6.301083887059771	0.5567442131705055	0.5794986795796664	0.6994675853601069	-7.506452837967814	FALSE	ENST00000470210.1	FBXL3
ENSG00000005844.17	0.5117980786373739	7.747311025092652	4.000425274221577	1.5633758684001887e-4	0.0014410353643247878	-0.5826547938425382	FALSE	ENST00000562020.1	ITGAL
ENSG00000005882.11	-3.1561379927348487	0.7596232559037461	-7.956576233141026	2.3601879283432015e-11	9.244069386010872e-10	15.564929294191533	DOWN	ENST00000512204.5	PDK2
ENSG00000005884.18	0.5317361023589073	-2.6698707978207845	1.511961606661218	0.13509803562321537	0.24735689847291498	-5.726555248777072	FALSE	ENST00000508100.1	ITGA3
ENSG00000005889.15	0.48822890318284484	7.256759112605095	2.413114692786762	0.01846987464544009	0.05544460828307088	-4.963410676834785	FALSE	ENST00000428571.5	ZFX
ENSG00000005893.15	1.111600626306728	9.2225087760960065	10.713888605308904	2.4329227989350554e-16	2.231490276205675e-14	26.154100478308735	UP	ENST00000486593.5	LAMP2
ENSG00000005961.18	0.08693127444236179	-2.7674342526377065	0.21270812139893372	0.832180096716356	0.8916295503032368	-6.833237775575492	FALSE	ENST00000262407.5	ITGA2B
ENSG00000005981.13	0.1492044522545068	-4.481894067310282	1.5735667967461833	0.12014971852282312	0.22661125617103928	-6.481568545686977	FALSE	ENST00000325885.6	ASB4
ENSG00000006007.12	-0.6005174782038784	5.692685879608919	-4.798276193839352	8.895478814549948e-6	1.1594484447648546e-4	2.491591251669014	FALSE	ENST00000569899.5	GDE1
ENSG00000006015.17	0.4305806928386591	6.141291638098029	2.8253123336135655	0.0061677547904341505	0.02595109455472956	-3.8134745134164625	FALSE	ENST00000595077.1	REX1BD
ENSG00000006016.11	0.8124272427869781	0.08971032546930888	1.9895062670428993	0.05059981118832643	0.11924849531785175	-4.962775032309288	FALSE	ENST00000392386.8	CRLF1
ENSG00000006025.12	-1.4092628253847608	-0.8214944598083974	-3.995047752529748	1.5924521095177178e-4	0.0014656833262919158	0.3572982846925026	DOWN	ENST00000392507.7	AC003665.1
ENSG00000006042.12	0.2914207863303981	-4.3156747481823174	2.288762999313743	0.025150950647335458	0.07037765130408848	-5.080236814252984	FALSE	ENST00000261713.8	TMEM98
ENSG00000006047.13	0.19765356210561247	-4.390012183210505	1.9902226188845304	0.05051903042399125	0.11908614038988678	-5.722815000891023	FALSE	ENST00000570627.1	YBX2
ENSG00000006059.3	0.21573287910873792	-4.504864538335227	2.748956454356221	0.007620003682474139	0.028399816652539458	-4.090608536773971	FALSE	ENST00000007735.3	KRT33A
ENSG00000006062.16	-0.8200062808250848	3.307678963319783	-4.253615189337445	6.471410206085607e-5	6.731588693941589e-4	0.860194856391507	FALSE	ENST00000592267.1	MAP3K14
ENSG00000006071.13	0.2898887787460251	-4.312029258805564	1.9432775259529822	0.056051861433856466	0.1284140044690805	-5.777818139102034	FALSE	ENST00000524561.1	ABCC8
ENSG00000006116.3	0.2990480765875426	-4.435953125260394	2.915493535944116	0.0047823235877601485	0.021500801486096833	-3.6214250151296667	FALSE	ENST00000005284.3	CACNG3
ENSG00000006118.14	0.5821171810424871	-0.49586188197763026	1.9560128962428267	0.05450215174911155	0.12612356233468505	-4.979748760568914	FALSE	ENST00000544065.5	TMEM132A
ENSG00000006125.18	-0.409148580965443	5.033244838096272	-2.0086212981618234	0.048481785592082806	0.11543489896819956	-5.487815947179947	FALSE	ENST00000619183.1	AP2B1
ENSG00000006194.10	-0.08506254126931866	3.4512053256105846	-0.38155551143806643	0.7039603891309041	0.7975633837603086	-7.197682298801577	FALSE	ENST00000575823.1	ZNF263
ENSG00000006210.7	0.07752372485104864	-4.206077031889258	0.43877583348418253	0.6621911358629847	0.7658380976018017	-7.471137508682416	FALSE	ENST00000563383.1	CX3CL1
ENSG00000006282.21	-1.9470649623483407	2.62496033843638	-4.966702688016411	4.71467881546545e-6	6.544686094240138e-5	3.474330212257094	DOWN	ENST00000505336.1	SPATA20
ENSG00000006283.18	-4.203962368693155	-0.527790531177655	-10.799706721843005	1.7173893778774074e-16	1.6010826089765548e-14	27.193066349823994	DOWN	ENST00000515765.5	CACNA1G
ENSG00000006327.13	-0.9564087277747054	-0.5555523043156443	-2.2381698947511524	0.028431005478867448	0.07732228874842298	-4.427482526072469	FALSE	ENST00000571351.1	TNFRSF12A
ENSG00000006377.11	0.32721283943370916	-4.471213406525265	3.1057900949959967	0.0027507524151902355	0.014669817667420466	-3.133537043285971	FALSE	ENST00000493273.2	DLX6
ENSG00000006432.15	0.632243710326855	-2.5167324234854975	1.338274465353952	0.18518854472327623	0.31127319509416435	-5.93637886286008	FALSE	ENST00000554024.1	MAP3K9
ENSG00000006451.8	0.2335997498926858	5.746367129124285	1.2924985445486472	0.20048450553776845	0.3298262989430308	-6.733715279018505	FALSE	ENST00000436179.1	RALA
ENSG00000006453.14	0.8232191286168232	4.788936844714446	1.5503126823135343	0.12562897114032084	0.2341980186273865	-6.270674335336757	FALSE	ENST00000480580.1	BAIAP2L1
ENSG00000006459.11	0.6296870799834043	5.74748526141502	5.858383876293775	1.4336422029010157e-7	2.791034318049698e-6	6.520388564908526	FALSE	ENST00000397560.7	KDM7A
ENSG00000006468.14	0.07797920574671122	-4.36865086164047	0.6226193407488616	0.5355814697541013	0.6627318774904536	-7.465835881277007	FALSE	ENST00000493831.1	ETV1
ENSG00000006530.17	-1.0492132236989593	5.284550545200112	-4.664196741089819	1.4646118312661582e-5	1.810365978174151e-4	2.0621864519134547	DOWN	ENST00000496784.1	AGK
ENSG00000006534.16	-0.1162067069055218	6.328725478285965	-0.8182723574047879	0.416011025645907	0.5561236623086336	-7.3147594693682745	FALSE	ENST00000614849.4	ALDH3B1
ENSG00000006555.11	1.0001434130343483	-3.1854684247491174	2.9925536668845916	0.0038327643933219377	0.018524794679418373	-2.727699086840711	UP	ENST00000474654.1	TTC22
ENSG00000006576.16	0.39084266688269065	4.952225645493148	2.6849347097832363	0.009072217737402988	0.03247144263166544	-3.995683794265739	FALSE	ENST00000468351.1	PHTF2
ENSG00000006606.8	0.05192780507741033	-4.395266822042167	0.5117156108398391	0.6104794813823076	0.7241261753508854	-7.530890827675248	FALSE	ENST00000005180.8	CCL26
ENSG00000006607.14	2.2148661990031155	8.072223129668437	6.520917071384482	9.615026306120548e-9	2.3513594196279407e-7	8.869830205834026	UP	ENST00000473510.1	FARP2
ENSG00000006611.16	0.27912806082064884	-4.481894067310282	2.9615891431423815	0.004191080871578795	0.019523092704748748	-3.5292904481834553	FALSE	ENST00000318024.8	USH1C
ENSG00000006625.18	0.6294285702297936	3.7837964585160266	3.714546520217388	4.08672560600429e-4	0.003270286267226685	-0.9615239197670782	FALSE	ENST00000409436.2	GGCT
ENSG00000006634.8	0.47606127352392735	4.223012413019981	3.561965565517973	6.714249578938198e-4	0.00497400526072618	-1.481555394658896	FALSE	ENST00000430279.5	DBF4
ENSG00000006638.11	-0.0405576781129912	-3.229739102728507	-0.14315862703054616	0.886581023656926	0.9293009680121461	-6.927752659024237	FALSE	ENST00000587717.1	TBXA2R
ENSG00000006652.14	0.8398272039800777	6.456283402397348	4.423070013643836	3.532696725606471e-5	3.9599506197420545e-4	1.0378060909161704	FALSE	ENST00000486688.1	IFRD1
ENSG00000006659.13	0.29225804902781555	-4.437562274715303	3.2177662745593616	0.0019669211518399937	0.011591671397139834	-2.8019262111157612	FALSE	ENST00000392052.8	LGALS14
ENSG00000006695.11	0.08788436369380999	2.666224919496564	0.32799920587283427	0.7439028011479556	0.8271024565395033	-7.1194908867911595	FALSE	ENST00000581931.5	COX10
ENSG00000006704.10	0.5454943882558929	2.3854514655060495	2.623535960547601	0.010697792086955742	0.03666719709445476	-3.834899456830949	FALSE	ENST00000265755.7	GTF2IRD1
ENSG00000006712.15	0.38191643438922834	3.6004363598292595	1.5869454530930711	0.11708505130422832	0.2225936255491987	-6.038101589166675	FALSE	ENST00000416728.3	PAF1
ENSG00000006715.16	0.1737336323614115	7.149605217986548	1.7486708637906065	0.08478322801160028	0.1754006303318594	-6.258768524356335	FALSE	ENST00000395969.6	VPS41
ENSG00000006740.17	-0.9401724946515992	1.09650022465131	-1.9446408768147974	0.05588418873633212	0.12820984089096127	-5.1412853927025	FALSE	ENST00000583608.1	ARHGAP44
ENSG00000006744.19	0.7183259172158409	4.117725100954204	3.368677561216282	0.0012376063147950497	0.008114831565475548	-2.055567623058102	FALSE	ENST00000446899.5	ELAC2
ENSG00000006747.15	2.9585669471249516	4.239531354483596	11.162055340892447	3.979787630037947e-17	4.06316878475468e-15	28.53313363382652	UP	ENST00000519209.5	SCIN
ENSG00000006756.16	0.2441978313801295	6.14257993345947	2.1040889990118177	0.03900673187740422	0.09815944471620255	-5.454758543905987	FALSE	ENST00000494870.5	ARSD
ENSG00000006757.12	-1.0591265745928766	-0.11793809779071524	-2.4003628212692263	0.01907324348444516	0.05685183615916689	-4.097944931506023	FALSE	ENST00000444736.5	PNPLA4
ENSG00000006788.14	0.5469295525578524	-4.377550989848886	3.601802632020366	5.904700890164925e-4	0.004471023753153479	-1.61576974054603	FALSE	ENST00000418404.8	MYH13
